date,time,tweet
2021-03-26,15:01:45,"#Banknifty seems to have completed 2nd wave.  Holding 33180, 3rd wave unfolds; First confirmation is a move past ""33550""  https://t.co/AxAPUQZOob"
2021-03-26,15:01:26,#stoxmaster #intradaytrading #niftytrading #banknifty #futures #options #stockmarkettraining #sharemarkettraining #technicaltraining #optiontrading #stockmarketcourses #Technicalanalysis  https://t.co/M0LnVMry82
2021-03-26,15:01:25,"#nifty50 #banknifty both respected yesterday's lows.Trend is likely to b up going into earnings season. #metals back in uptrend.Aft India's infra push,Biden's $3T infra push coming.China restrictions keep supply in chk.#TATASTEEL #HINDALCO #NALCO #NATIONALUM likely to do well imo  https://t.co/b9cqbxsJBT"
2021-03-26,15:01:07,@AnilSinghvi_ Holi with bank nifty 35400
2021-03-26,15:00:24,"We like this very much that, eachone supporting everyone...Like a TEAM work.......  Thanks for ""Live SG Level Logic"" updates @rathi_mohit143  #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bearish"
2021-03-26,15:00:09,"Todays #Banknifty Short Straddle Trade Journey   Entry : 09:35:04, PE SL Hit at around  09:54:44 (SL Slippage -7 pts) Trade Squared off : 14:54:51   Summary : Sticked to the rule.  https://t.co/dDng1Dw5pp"
2021-03-26,14:59:47,Bank Nifty above 33650 can do 34500-600
2021-03-26,14:58:47,"#jindalsteel made high of 327.80, Bought at 315 but hit a small stop loss. No regret , As it's part of Trading. Remember we always have better opportunity ahead if we stick to the rules. #stock #stocks #stockmarkets #nifty #banknifty #traders  https://t.co/Dqm9yk87HC"
2021-03-26,14:58:31,[Automated 26-Mar 02:58 PM]  Nifty: 14517.75 ⬆️ 192.85 Sensex: 49046.06 ⬆️ 605.94 BankNifty: 33348.6 ⬆️ 342.15 NiftyMidcap50: 6688.45 🚀 137.5 Nifty Futs: 14614.00 ⬆️ 178.45 BankNifty Futs: 33542.30 ⬆️ 231.9  via investingcom
2021-03-26,14:58:29,For BankNifty/Nifty option buyers today..  https://t.co/N22Oxy9LzK
2021-03-26,14:57:37,#banknifty  today. classic #Bulls vs #bears fight   last day of the week   #daytrading #trading  https://t.co/8iLtP0A6Z4
2021-03-26,14:57:13,#NiftyBank index was #trading with gains at 01:51 PM (IST) on Friday. #livestockrates #banknifty #UPDATE #sharemarketnews
2021-03-26,14:56:52,Good premium decay today... Remember No Markets on Monday. #Nifty #Banknifty
2021-03-26,14:56:36,#nifty is up 200 points  and #banknifty only 350 points....kuch gadbad hai #markets mai 🙄🙄
2021-03-26,14:55:35,Bank Nifty  Upside:33700 and 33800 levels have several price rejections through today.  Downside: same for 33300-500 levels.  Watch because i am sure enough F&amp;O action via calls and puts has happened at those levels. Keep close watch..
2021-03-26,14:55:21,#Nifty breaks 14500! Now What?  #BankNifty pack to focus on: #sbi  #Hdfcbank &amp; #axisbank   Watch : Share   https://t.co/RsSF21RGjQ   #technicalanalysis #stockmarket #trading #markets #stocktrading #forex #forextrading #intraday #daytrading #stocks #bse
2021-03-26,14:54:23,3.5k today #banknifty #nifty50 #nifty  https://t.co/SRjyIwsBlu
2021-03-26,14:54:20,"Robinhood #trading-Bank Nifty  #trade noon session full 100 points profit!!  https://t.co/8EJ0XhE9mP via @YouTube  Hello Friends,  Greetings!!  Bank Nifty Noon short sell trade of the day. Super Profit.  Kindly enjoy this video!!"
2021-03-26,14:52:04,210 points. Near target now. One can exit. #nifty #banknifty  join  https://t.co/l2xCoeu5XW
2021-03-26,14:51:25,"Latest Analysis,   Bank Nifty Resistance  -  33500 Bank Nifty Support    -    33200  Whenever it breaks any of this.... and give the closing in 15 mins candle... There could be a huge reward. #Nifty #banknifty #trading #daytrading #channelbreakout #learnwithme #bullstocks  https://t.co/XoZWCDihk0"
2021-03-26,14:51:23,Clearly told you to remain cautious around 14650---14680 in Nifty futures.   Book full profit in 14600 PE around 200. Told to buy around 150. Enjoy profit.   #Nifty #banknifty #Options #OptionsTrading #investing #optionstrade #stocks
2021-03-26,14:51:07,#Lupin Weak on #chart  Regular #Free update post in #telegram Link for join👇👇  https://t.co/vyaUuHSMrj  #nifty #banknifty #trading #Investments #Niftyfuture #bankniftyfuture  @NishantThakkar4 @HardikThakkar99  https://t.co/SoywX7jlWV
2021-03-26,14:50:49,#StockMarket update:  Last hour:  #NIFTY: down -18 Points #BANKNIFTY: up 25 Points  Since Open:  #NIFTY: up 22 Points #BANKNIFTY: down -207 Points  #stocktips #algotrading #sharetrading #nsesignals #stocks #FNO
2021-03-26,14:48:50,Just WOW...  What a beautiful pattern in Bank Nifty...  #Nifty #banknifty #StockMarket #trading #daytrading #Breakout #channel #channelbreakout  https://t.co/YYJmIfWB9O
2021-03-26,14:48:25,#Nifty and #Banknifty both are respecting resistance range from full day....  Nifty day resistance 14525-575 BNF  day resistance 33500-700
2021-03-26,14:46:33,"आखिरी घंटे की स्ट्रैटेजी  निफ्टी 14500 के ऊपर बंद हुआ तो अगले हफ्ते के लिए अच्छे संकेत, 33500 बैंक निफ्टी के लिए अहम स्तर- अनिल सिंघवी  #MarketStrategy #Nifty #BankNifty @AnilSinghvi_  https://t.co/JuQEdpKInj"
2021-03-26,14:46:00,Note down this time NIFTY AND BANKNIFTY will fall from this level
2021-03-26,14:45:06,@NareshGurbani7 Sir aaj bank nifty pe no commemts??
2021-03-26,14:44:31,For More Articals Visit Our Page Knowledge Corner :  https://t.co/WriOsvtTC0 Contact Us At :  https://t.co/TYYWtourEp  #investor #sensex #stockmarketnews #sharemarket #investing101 #stocks #marketupdates #stockmarket #indianstockmarket #MCX  #banknifty  #nifty50  https://t.co/PfQSLHX1uX
2021-03-26,14:43:01,"Expecting a big move soon on #banknifty... (see orange dots).  Could be before closing, could be next week  https://t.co/ikr5paab59"
2021-03-26,14:42:47,closed  #nifty  #banknifty  #equitydynamo
2021-03-26,14:41:04,"Done for today... ₹18K on #banknifty   Observation: expected sideways market, with some good premium decay, maybe because of the long weekend.  Closing, so I can enjoy the weekend. Have a good one!  https://t.co/3vqcFyfhOB"
2021-03-26,14:40:59,Unreal Decay in Weekly Bank-nifty Options Premium on First Day of Expiry. Getting around 4% ROC with 0 leverage. usually that’s my expiry target with 2x leverage 😂😂 #Banknifty
2021-03-26,14:40:32,"Our guest shree @sonisunil59 ji will take few live questions on financial queries based on your horoscope, register today  https://t.co/gLTIr3IwQh  and subscribe on  https://t.co/Sdl2isRw69 to be a part of it. @sonisunil59 #financialastrology #astrology #StockMarket #banknifty"
2021-03-26,14:39:49,નિફ્ટી અને બેન્ક નિફ્ટીમાં કેવા ટ્રેડ કરશો જાણો પ્રદીપ પંડ્યા પાસેથી  #Market | #Nifty |#Banknifty |@nishappandya| @pandyapradeep  https://t.co/rimP8Wf5bL
2021-03-26,14:37:12,#stoxmaster #intradaytrading #niftytrading #banknifty #futures #options #stockmarkettraining #sharemarkettraining #technicaltraining #optiontrading #stockmarketcourses #Technicalanalysis  https://t.co/hAlPnGOjfX
2021-03-26,14:36:30,"#NSE, #BSE, #CURRENCY AND #F&amp;O SEGMENT WILL REMAIN #CLOSE FOR #TRADING ON #Monday 29/03/2021 ON ACCOUNT OF #Holi.   #GOGIandGOLI #NIFTYFUTURE #NIFTY #banknifty #nse #bse #sensexbaba #StockMarket #sharemarket #nifty50 #BANKNIFTYFUTURE  https://t.co/3mLWWJzA91"
2021-03-26,14:35:52,Ending a week with a good profit 😍   Want do earn profit from stock market? JUST DM us.  #nse #bse #stockmarket #nifty #sensex #sharemarket #trading #indianstockmarket #intraday #investing #stocks #banknifty #stockmarketindia #investment #india #stock #stockmarketinvesting  https://t.co/7BLTE8j0HA
2021-03-26,14:35:31,"#equity even though markets are at days high, the bank nifty isn't giving confidence. I'd be still careful b4 buying bank stocks. High beta stocks like rbl haven't done anything whole day.Just my observation No recommendation. @inves4_com @datta_arvind"
2021-03-26,14:35:16,Smooth premium decays...  Option sellers loving it...  #optionsell #nifty50  #banknifty
2021-03-26,14:32:11,Bell order flow pro chart: BANKNIFTYMARFUTURES #orderflow at 02:30 PM #banknifty #nifty #nseupdates #StockMarket  https://t.co/qSPqMAt4AX
2021-03-26,14:32:09,Bell market profile pro chart: BANKNIFTYMARFUTURES #marketprofile at 02:30 PM #banknifty #nifty #nseupdates #StockMarket  https://t.co/uorFcZTtmU
2021-03-26,14:30:41,Banknifty Daily Bullish Divergence on Ninad Indicator (NI). RSI @ 42 but neds breakout above upper trendline #DegreeGannNumber #DGN #GannNumber #NiftyBank #banknifty #nifty50 #Nifty #NinadInd #NI #technicalanalysis  #pattern #GANN #Cycles #cycle #Chart  https://t.co/pyY3eKzmnF
2021-03-26,14:30:13,Expecting banknifty spot 33150 cmp 33430 #banknifty
2021-03-26,14:29:27,crazy spikes on upside but unable to break 33750/800 #banknifty #futures
2021-03-26,14:28:04,It's all about capturing the highs and the lows like these 🔥  #banknifty  https://t.co/eMfsVMOBws
2021-03-26,14:27:18,Only  day left to claim free very promising online mentoring of #USDINR .  Check here our track record since 2012 and be sure about your career .  #womenempowerment  #USDINR  #nifty  #BankNifty   #FinancialFreedom  #Money #investing  #BharatBandh does not effect online business.  https://t.co/TgWoGHLemr
2021-03-26,14:26:40,Nifty BankNifty Intraday Update  Nifty gives a corrective pullback. Bank Nifty is holding support of 33000. Downtrend may resume below 14450. Be careful.   https://t.co/T5bzoTwCgr
2021-03-26,14:26:38,"Nifty &amp; Bank nifty both will make new low before making U type turn around , regardless what is the closing price today"
2021-03-26,14:26:03,Right in the 💰money
2021-03-26,14:25:42,"#nifty levels for 29 Apr 21 Exp  Upside : 15,100 - 15,870 Dwnside : 13,570 - 12,800   #priceaction  #nifty50 #stockmarket #stocktrading #investing #stockstowatch #candlesticks #Ichimoku #chartpatterns #FinancialFreedom  #derivatives   #OptionsTrading #banknifty"
2021-03-26,14:23:36,See The CE price difference between Strikes this is the things which need to learn all option buyer  #banknifty #Stockia  https://t.co/I2CJU2dCRi
2021-03-26,14:22:20,#BankNifty right now..  https://t.co/UK95YHKtWu
2021-03-26,14:22:17,#banknifty #nifty50 #sensex #NSE #BSE 1-2 quality trade is much better than multiple trade.
2021-03-26,14:21:42,#BANKNIFTYFUTURE #BANKNIFTY #NIFTYBANK #nifty50 #NIFTY #SGXNIFTY #NIFTYFUTURE #TRADING #TRADINGTIPS #sensex #sharemarket   🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻  Normally same day Gaps not filled after 1-2 hour of sessions... so I dont think gap will be filled @ 33000
2021-03-26,14:19:27,Banknifty Weekly/2-Weekly chart suggesting good upmove possibility in coming weeks. Both Ninad Indicator (NI) and RSI @ support levels #DegreeGannNumber #DGN #GannNumber #NiftyBank #banknifty #nifty50 #Nifty #NinadInd #NI #technicalanalysis  #pattern #GANN #Cycles #cycle #Chart  https://t.co/EovX59FVlg
2021-03-26,14:19:04,Enough... Made 32K Profit🔥🔥☺️☺️  #Nifty50 #BankNifty #StockMarket  #ProfitableDay #stockmarket #NiftyFuture #Options  https://t.co/x9PzdwWNgj
2021-03-26,14:18:51,#BANKNIFTY cash cmp 33336 Don't miss Above 33700 For Target 34000-34350  #nifty50 #NIFTYFUTURE #bankniftyfuture  https://t.co/iQ7DCnKY0b
2021-03-26,14:18:18,#MARKS #BANKNIFTY 375 ..... high made #+399 #34000 call
2021-03-26,14:17:49,Bank nifty Options strategy   Sell Bank nifty 35000CE April 8th expiry around 250/ 260 cmp 255 Sell Bank nifty 31500PE April 8th expiry around 240/250 zone cmp 246  Total sell premium is at 500/510 stop-loss 750 tgt zero  Sell equal qty #banknifty  #OptionsTrading  #trading
2021-03-26,14:15:47,Banknifty FUT #banknifty #NiftyBank #Nifty #NSE #nseindia #BankNiftyFut  https://t.co/0dSIsrsMsJ
2021-03-26,14:15:39,Final Tgt of 590 achieved 🎉💥. #NSE #BSE #nifty50 #banknifty #sensex #stockmarket
2021-03-26,14:14:59,Corporate Affairs Ministry issues inspection against Godfrey Phillips . #law #legal #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden
2021-03-26,14:13:41,14565 from 14515🙈  #StockMarket #stock #StocksInNews #NIFTYFUTURE #NiftyBank #banknifty #NSE #Stock2020 #pennystocks #investing #Trade #Trending #hope #followback #fridaymorning #FridayMotivation #FridayThoughts
2021-03-26,14:13:11,"Below is the tik chart of #Nifty 14558 and #Banknifty 33485 spot, watch how the levels R working  4 times hit the levels and come down 14000Pe for carry and we will book as per the levels. till holding  https://t.co/TQv2EVxf8Z"
2021-03-26,14:12:52,#Banknifty Aaj mood nahin hai .... In 300 points keeping both CE and PE writers on edge.🤣🤣🤣  https://t.co/OQOT50tMHh
2021-03-26,14:11:42,#BHARTI AIRTEL 519.50 to 523  Book Partial Profit  Now SL 517  #GOGIandGOLI #NIFTYFUTURE #NIFTY #banknifty #nse #bse #sensexbaba #StockMarket #sharemarket #nifty50 #BANKNIFTYFUTURE
2021-03-26,14:11:35,@GopalAjmera2 @kuttrapali But banknifty go downside
2021-03-26,14:10:38,250 to 300 point more upside movement expecting in #banknifty  Chart show's clear move  @kuttrapali  https://t.co/kyg4YMELG3
2021-03-26,14:10:31,@Abhishekkar_ #ASKAK I'm starting option selling with one hedged pair of banknifty. Any advice AK?
2021-03-26,14:10:16, https://t.co/4Dftfwtti4 #Nifty #nifty50 #nifty50 #NIFTYFUTURE #banknifty #NiftyBank #BANKNIFTYFUTURE #sensex
2021-03-26,14:09:47,After Booked Profit In BANKNIFTY Rs. 105000/-  Now In Between 21-4-20 To 25-03-2021  Total Booked Profit Rs 7222447/-  Hold All Positions:  #NIFTYFUTURE (10 Lots) #TorntPharm  #ITC  #BHEL  #coalindia  #PNB   Cash: #Renuka #JMFinancial #CastrolInd   Blog: #nickel #Asianpaints 🚀🔥
2021-03-26,14:08:57,BANK NIFTY formed a INVERSE HEAD &amp; SHOULDER. Break out above 33550. Vital resistance ahead 34350.
2021-03-26,14:08:22,New photo posted in Charting By Anish: 'BANKNIFTY has a cup and handle breakout if 33178 on spot is held expect a good bounce'  https://t.co/KjxPbtiEzN  https://t.co/8DvwRz2v5J
2021-03-26,14:08:14,"#Nifty intra-week resilience from below 14350 (low 14264) for weekly close above 14500 is perfect setting for close of FY21 and so is #banknifty from below 32650 (low 32415) into 33150-33650); unfortunate that when real economy getting better, pandemic fear has set in! all’s ok!"
2021-03-26,14:07:57,"What I gave..[26/03, 14:01] Paradesi: 14770 sell sell sl 14782 risk 12 pts strict sp  33730-33755 sell sell  Buy pe buy pe with days low minus 5-6 pts  Nifty pe : Bank nifty pe means days low minus 20-30 pts [26/03, 14:02] Paradesi: Sell sell sell with small risk"
2021-03-26,14:07:47,Duggal sahab aaj long hai !!!   #nifty  #banknifty  #equitydynamo
2021-03-26,14:07:11,@apeksha02 Bank nifty wearing shoes for the run up..
2021-03-26,14:06:44,"Laxmi Organic jumps around 18% as Goldman Sachs India, Plutus Wealth buy stake. #GOLDMANSACHS #organic #StockMarket #stockmarketnews #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden"
2021-03-26,14:06:17,"Hey @zerodhaonline , Why restricting strike prices in Banknifty to buy, always give the link of that standard answer for this query, why don't you sit and talk to sebi, this is creating huge problem for retailers, one cannot make average also, such worst set of rules"
2021-03-26,14:05:53,Bank Nifty in Range what next ..................? up or down  https://t.co/EKKOhNn0PM
2021-03-26,14:04:27,#StockMarket #Banknifty #Niftybank booked 150pts...50%Fibo + vwap+RSI support ....Reverse of my last Short side trade 😎💰🥳  https://t.co/P12hhqOH04
2021-03-26,14:03:35,#BANKNIFTYFUTURE #BANKNIFTY #NIFTYBANK #nifty50 #NIFTY #SGXNIFTY #NIFTYFUTURE #TRADING #TRADINGTIPS #sensex #sharemarket   🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻  Which level we will see today itself ?? (in Banknifty)
2021-03-26,14:03:10,Buy Banknifty only above 33800 if sustain  #banknifty #NiftyBank #Nifty #NSE #nseindia #BankNiftyFut  https://t.co/MIU01qjFxd
2021-03-26,14:01:28,"#BankNifty: Here we go! Bank Nifty is going to close above 33600 Today Itself. On Monday, we are going towards 34500 with the BN. #Nifty"
2021-03-26,14:00:49,NOW TRACK SGX NIFTY LIVE PRICES AT  https://t.co/3TtHPvtcHC  VOTE YOUR VIEWS AND A CHANCE TO WIN BIG!  #nifty50 #banknifty #SGXNIFTY #StockMarket #reliance
2021-03-26,13:59:32,Nifty &amp; Bank Nifty weekly Option strategy for 01st April 2021   https://t.co/OZ3BHynWvN   #stockmarket #stock #nse #investment #investing #stocks #moneymaker #bse #cash #nifty
2021-03-26,13:59:01,Pivot:                  14507.97  Support:            14349.32  Support2:          14443.03  Resistance:         14601.68  Resistance2:      14666.62 nifty live levels  https://t.co/lPxsKB4Cvl
2021-03-26,13:59:00, https://t.co/SXDNW7iJAk Great performance of #DENT #cryptocurrency   #isola #macron22h30 #โหนจ๋ากลัฟมาแล้ว #lautech #CryptoNews #cryptocurrencies #Crypto #Pakistan #banknifty #BNB #BTC #SidNaaz #fridaymorning #NFT #Niger #cryptopunks #Cryptoart
2021-03-26,13:58:27,[Automated 26-Mar 01:58 PM]  Nifty: 14538 ⬆️ 213.1 Sensex: 49082.89 ⬆️ 642.77 BankNifty: 33408.6 ⬆️ 402.15 NiftyMidcap50: 6711.75 🚀 160.8 Nifty Futs: 14631.00 ⬆️ 195.45 BankNifty Futs: 33620.00 ⬆️ 309.6  via investingcom
2021-03-26,13:57:07,@TheCosmicTrader Bank Nifty Narrow CPR fir bhi Range
2021-03-26,13:56:53,nifty  buy or sell .........decision point at 14554  https://t.co/moSLakGLq0
2021-03-26,13:56:53,@Mitesh_Engr Yes   I think This is due to Bank nifty  &amp; Nifty Sport &amp; Bank nifty Future &amp; Nifty Price Gap   I think After 2:30 Their may Sudden spike In premium can be seen
2021-03-26,13:56:42,"Now we have to place some SL order for PE but it is risky So SL of SPOT 14558 &amp; 33485, if cross, then we ill exit 75% of PE of both index (many time small profit booking done) . . . #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bearish"
2021-03-26,13:56:35,"#positional ""Live SG Level"":- SPOT #BANKNIFTY SSG level is 33262,SG Level is 33420 &amp; Resis level is 33466 #Nifty SSG level is 14488 SG level is 14545 &amp;Resis level is 14555  . . #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bearish"
2021-03-26,13:56:34,@jagatmishra4 banknifty is already not sustaining at higher levels
2021-03-26,13:54:18,Shriram City Union declares #dividend of Rs 10 per share #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden
2021-03-26,13:53:59,"#positional ""Live SG Level"":- SPOT #BANKNIFTY SSG level is 33262,SG Level is 33420 &amp; Resis level is 33466 #Nifty SSG level is 14488 SG level is 14545 &amp;Resis level is 14555  . . #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bearish  https://t.co/SzFXs2EAAS"
2021-03-26,13:52:40,Congratulations on your profit received  #buythedip #banknifty #AbbottFailedTexas #Southampton #SouthPark #dputha #SouthAfrica #lesotho #Namibia #forex #cardone #Bitcoin   #AskAMan #Australia #AAVE #TimeToLockDown #Litecoin #Ethereum #Pennystocks #BinanceSmartChain  https://t.co/oK63g3n6nk
2021-03-26,13:52:06,#Banknifty : Premium adjustments going on....!!  So Huge premium decay since opening...NO TRADE zone for now
2021-03-26,13:51:53,Congratulations on your profit received  #buythedip #banknifty #AbbottFailedTexas #Southampton #SouthPark #dputha #SouthAfricaVsGhana #SouthAfrica #lesotho #Namibia #forex #cardone #Bitcoin   #AskAMan #Australia #AAVE #TimeToLockDown #Litecoin #Ethereum  https://t.co/1juQRyzlGK
2021-03-26,13:50:58,Profit sent #buythedip #banknifty #AbbottFailedTexas #Southampton #SouthPark #dputha #SouthAfrica #lesotho #Namibia #forex #cardone #Bitcoin  #AskAMan #Australia #alts #California #californiaforall #Texas #TexasFreeze #GeorgeFloyd #GeorgiaBoycott #Fiat #capitec #nedbankcup #fnb  https://t.co/SeIdIYXU8I
2021-03-26,13:50:56,#StockMarket update:  Last hour:  #NIFTY: up 16 Points #BANKNIFTY: down -77 Points  Since Open:  #NIFTY: up 21 Points #BANKNIFTY: down -239 Points  #stocktips #algotrading #sharetrading #nsesignals #stocks #FNO
2021-03-26,13:50:27,Looks like all theta decay of the week will happen today itself #ThetaDecay #Nifty #BankNifty #OptionsTrading
2021-03-26,13:49:50,Chalo ab markets ki giraathe hai! #Nifty50 #BankNifty    https://t.co/0qZfoHoY39
2021-03-26,13:49:37,Profit sent #buythedip #banknifty #AbbottFailedTexas #Southampton #SouthPark #dputha #SouthAfricaVsGhana #SouthAfrica #lesotho #Namibia #forex #cardone #Bitcoin  #AskAMan #Australia #alts #California #californiaforall #Texas #TexasFreeze #GeorgeFloyd #GeorgiaBoycott  https://t.co/zDOibbSs42
2021-03-26,13:49:00,"@Nithin0dha @zerodhaonline Good morning All,  We have developed a bot /algo solution  for intraday breakout strategy for banknifty and few specific scripts.  The bot is specifically for small and medium traders.  Pay and register for bot access at 2000 per month.  Register @   https://t.co/mWy9HfwB46"
2021-03-26,13:47:59,Go long in Nifty only when it closes any day above 14800.  Go Long in Bank Nifty only when it closes above 34500.
2021-03-26,13:47:49,Aditya Birla fashion acquire 33.5% stake in goodview fashion private limited. #fashion #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden
2021-03-26,13:47:37,C&amp;H form in #reliance 2hrs. BO awaited.   #priceaction  #nifty50 #stockmarket #stocktrading #investing #stockstowatch #candlesticks #Ichimoku #chartpatterns #FinancialFreedom  #derivatives   #OptionsTrading #banknifty #nifty  https://t.co/qmE4Elk9IW
2021-03-26,13:47:32,@kuttrapali Closing banknifty???????
2021-03-26,13:47:28,"#positional ""Live SG Level"":- SPOT #BANKNIFTY SSG level is 33262,SG Level is 33420 &amp; Resis level is 33466 #Nifty SSG level is 14488 SG level is 14545 &amp;Resis level is 14555  . . #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bearish  https://t.co/9fsmkKvSSk"
2021-03-26,13:47:20,@sgxnifty_live @kuttrapali Closing banknifty???????
2021-03-26,13:47:15,Banknifty buy only if price sustain above this level. Otherwise sideways markets.   Wait and watch  #banknifty #trading #tradingsetup #karanpaswan  https://t.co/5bsMoxoW5B
2021-03-26,13:47:11,POSITIVE-&gt;  # BANK/NIFTY-&gt;  34000   CALL &gt;  340  ...Restt  _  375  /  480  /  592  ...Support  ..  305
2021-03-26,13:46:49,Profit received #buythedip #banknifty #AbbottFailedTexas #Southampton #SouthPark #dputha #SouthAfricaVsGhana #SouthAfrica #lesotho #Namibia #forex #cardone #Bitcoin  #AskAMan #Australia #AAVE #TimeToLockDown #Litecoin #Ethereum  https://t.co/FNAIDsKmCy
2021-03-26,13:46:30,Buy Au small finance share at Cmp 1180....for 6 months. Good gains will be seen.💚 .  .  .  . #StocksToBuy #StocksToWatch #Nifty #stocks #StockMarket #banknifty #buythedip #MultiTableTalk #MultiBagger
2021-03-26,13:46:21,@PatilBankNifty Closing banknifty???????
2021-03-26,13:45:40,STOCK : TATAMOTORS SETUP : BULLISH  RR : 1:1.94  #nifty50 #banknifty  https://t.co/4crm08ehjv
2021-03-26,13:45:32,Bank nifty future once cross 33800 in future   Sell 34000 put  Or  Buy 34000ce of 8th April exipry  https://t.co/5pHsTh16qS
2021-03-26,13:45:27,#Banknifty future 15min chart... Holding above support level earlier acted resistance  https://t.co/xm5fJZmBkm
2021-03-26,13:44:41,"Actually Good Decay... It will be continue, Remember Monday is Holiday."
2021-03-26,13:44:27,"When the market is not showing you where it's going, don't bother guessing.. #banknifty #openinterest"
2021-03-26,13:44:22,Just posted a photo  https://t.co/o0Rdhw77c3
2021-03-26,13:43:48,We got first 2 targets quickly and eventually last target of 33400 also achieved #NinadInd #NI #NiftyBank #banknifty #Nifty #nifty50 #niftyfifty #RSI #trading #StockMarket #technicalanalysis
2021-03-26,13:43:47,"Again when banknifty took res @ 32850 zone, the 5-min 13.30 candle was RED but bullish Doji. Also observe RSI (took support @ 60) and NI increased from 71.34 to 75.16 (a bullish signal) indicating price may break the resistance of 32850 zone #NinadInd #NI #NiftyBank #banknifty"
2021-03-26,13:43:47,"At the closure of 13.20 pm 5-min candle RSI took support @ 40 and though price fell by 23 pts, NI increased from 58.26 to 59.19. At closure of 13.20 candle we should take Entry into Banknifty trade i.e. around 32570 with SL below 32470 with target of 32850/33200/33400 #NinadInd"
2021-03-26,13:43:46,On hourly chart both NI and RSI were in oversold zone. In favor of our bullish set up Everything was pointing towards good Bullish move. So entry will be based on 5-min candle. At closure of 5-min 13.20 pm candle we got bullish signal for entry #NinadInd #NI #NiftyBank #banknifty
2021-03-26,13:43:46,"Next 30-min candle @ 12.45 was RED, price fell by 61 (closing basis), but NI increased from 30 to 33.36, RSI also @ support. Now we just need to look @ hourly chart to see that it will support this move and then we can get big move #NinadInd #NI #NiftyBank #banknifty #Nifty"
2021-03-26,13:43:46,"). RSI for 15-min was also @ support and in oversold zone. Price bounced from support of 32500.  The trade should be taken if 30-min shows bullish set up. At the closure of 12.15 candle, 30 min NI formed bullish “W” pattern, RSI was oversold.  #NinadInd #NI #NiftyBank #banknifty"
2021-03-26,13:43:45,Similarly closure of 15-min 13.00 pm candle gave strong Bullish signal on NI (NI value for 15-min 12.45 candle was 58.35 and NI value for 15-min 13.00 pm candle was 60.16 though price fell by 55 points.  #NinadInd #NI #NiftyBank #banknifty #Nifty #nifty50 #niftyfifty #RSI
2021-03-26,13:43:45,After big fall price started to consolidate around strong support zone of 32500. Closure of 5-min 13.10 pm candle confirmed Bullish Divergence on NI and RSI bounced from support of 30. #NinadInd #NI #NiftyBank #banknifty #Nifty #nifty50 #niftyfifty #RSI #trading #StockMarket
2021-03-26,13:43:44,"If you are a TradingView (Pro) user and Retweet, I will give 1-month Free Access to Ninad Indicator (NI)-Invite Only Indicator on TradingView How Ninad Indicator (NI) gave excellent Long Set up yesterday #NinadInd #NI #NiftyBank #banknifty #Nifty #nifty50 #niftyfifty #RSI  https://t.co/fWCUGttr9J"
2021-03-26,13:43:39,Congratulations on your profit received  #buythedip #banknifty #AbbottFailedTexas #Southampton #SouthPark #dputha #SouthAfricaVsGhana #SouthAfrica #lesotho #Namibia #forex #cardone #Bitcoin  #AskAMan #Australia #AAVE #TimeToLockDown #Litecoin #Ethereum  https://t.co/cDu1ZkbVWT
2021-03-26,13:42:58,Profit sent #buythedip #banknifty #AbbottFailedTexas #Southampton #SouthPark #dputha #SouthAfricaVsGhana #SouthAfrica #lesotho #Namibia #forex #cardone #Bitcoin  #AskAMan #Australia #AAVE #TimeToLockDown #Litecoin #Ethereum  https://t.co/oMI6aSom1D
2021-03-26,13:42:43,@arkassarkar @Mitesh_Engr Same is this fraud Bhatia....bank nifty 10000 ka target
2021-03-26,13:42:23,@MDtradingdesk Nope! BANK NIFTY will rise if closes above 33600. Above 33600 is Bullish Signal.
2021-03-26,13:41:18,Profit sent #buythedip #banknifty #AbbottFailedTexas #Southampton #SouthPark #dputha #SouthAfricaVsGhana #SouthAfrica #lesotho #Namibia #forex #cardone #Bitcoin #AskAMan #Australia #alts  https://t.co/zlxFLXrpjL
2021-03-26,13:40:21,Bought #banknifty 33800ce at 433 Sl 280 Tgt 600-700 #positional
2021-03-26,13:39:51,"#banknifty Just simple line chart, even a novice will prefer not to go long positionally below 34450.  Keep the things simple 👌  https://t.co/ZiHM5BRTsW"
